Empresa;Tipo;Servico;ID_Prestador;Nr_nf;Ds_Obs_Cmc;Vl_Solicitacao_Total;Solicitação;Pedido;Ds_Compra;Prioridade;Data;Data_Prev;Natureza da Solicitacao;Usuario;Situacao
1;;;;;NF 1007 - PAGAMENTO 20/05 / REFERENTE A COLETA E ANALISE DA AGUA DA CALDEIRA.;730.0;11320;27339.0;REALIZADA;NORMAL;12/05/2025;12/05/2025;SERVICO/PRODUTO;1856;APROVADA
821;OBRA;MATERIAIS;VB MATERIAIS DE CONSTRUCAO LTDA;42685.0;NF 42685 - VENCIMENTO 26/05 / PRODUTO: MATERIAIS DE CONSTRUCAO PARA A OBRA BRAVISSIMA;4648.6;11322;27342.0;REALIZADA;NORMAL;12/05/2025;12/05/2025;SERVICO/PRODUTO;1858;APROVADA
1;;;;;NF 82630 - PAGAMENTO 30/05 / REFERENTE AS HORAS EXTRAS REALIZADAS EM ABRIL - SUPORTE E SEGURANCA;5018.25;11338;27383.0;REALIZADA;NORMAL;12/05/2025;13/05/2025;SERVICO/PRODUTO;1856;APROVADA
402;;;;;NF 82670 - PAGAMENTO  30/05 / REFERENTE A INSTALACAO DE CERCA ELETRICA NA CAMISARIA;6591.85;11352;27385.0;REALIZADA;NORMAL;12/05/2025;13/05/2025;SERVICO/PRODUTO;1856;APROVADA
605;;;;;NF 48 - VENCIMENTO 26/05 / ADAPTACAO DO ARMARIO PARA IMPRESSORA - IGUATEMI;2330.0;11361;27386.0;REALIZADA;NORMAL;12/05/2025;13/05/2025;SERVICO/PRODUTO;1856;APROVADA
607;;;;;NF 47 - PAGAMENTO 26/05 / MNAUTENCAO GERAL FRENTE DE GAVETAS E TAMPAS - AONA;3280.0;11364;27387.0;REALIZADA;NORMAL;13/05/2025;13/05/2025;SERVICO/PRODUTO;1856;APROVADA
1;PREVENTIVO;INSTALACAO;ABU DHABI CONSTRUTORA EIRELI;;NF 378 - VENCIMENTO 25/05 / SERVICO: MAO DE OBRA EXTRA DAS INSTALACOES DO ACABAMENTO DOS TELHADOS;2226.43;11365;27384.0;REALIZADA;NORMAL;13/05/2025;13/05/2025;SERVICO/PRODUTO;1858;APROVADA
18;PREVENTIVO;INSTALACAO;MONTE BERICO REFRIGERACAO LTDA;;NF 1207 - VENCIMENTO 26/05 / SERVICO: MONTAGEM ESTANTES ACO (NOTURNO);1560.0;11367;27390.0;REALIZADA;NORMAL;13/05/2025;13/05/2025;SERVICO/PRODUTO;1858;APROVADA
1;;;;684.0;COMPRA D EPILHA BATERIA;40.8;11374;27610.0;PENDENTE;ALTA;13/05/2025;22/05/2025;COMPRA;1856;APROVADA
19;CORRETIVO;LAMPADA;COSTA PROJETOS E CONSTRUCOES;;NF 44  -  VENCIMENTO 23/05 / SERVICO: SUBSTITUICAO DE LAMPADAS DA LOJA;1080.0;11381;27432.0;REALIZADA;NORMAL;13/05/2025;15/05/2025;SERVICO/PRODUTO;1858;APROVADA
842;OBRA;CIVIL;VILLA DA PINTURA;1263.0;NF 1263 - PAGAMENTO REALIZADO VIA PIX / REFERENTE A COLOCACAO DE PISO DA OBRA PHG;663.9;11405;27519.0;REALIZADA;NORMAL;13/05/2025;19/05/2025;SERVICO/PRODUTO;1856;APROVADA
842;OBRA;CIVIL;ATLANTA ;644147.0;NF 644147 - PAGAMENTO 21/05 / REFERENTE AOS MATERIAIS UTILIZADOS NA COLOCACAO DE PISO DA OBRA PHG;900.0;11406;27439.0;REALIZADA;NORMAL;13/05/2025;15/05/2025;SERVICO/PRODUTO;1856;APROVADA
13;;;;;NF 28810 - PAGAMENTO 02/06 / REFERENTE A MANUTENCAO CORRETIVA REALIZADA NO VILLAGE;206.16;11410;27436.0;REALIZADA;NORMAL;14/05/2025;15/05/2025;SERVICO/PRODUTO;1856;APROVADA
842;OBRA;CONSULTORIA;SHMV SERVI�OS E CONSTRUCOES LTDA;;NF 1061 - VENCIMENTO 26/05 / SERVICO: ACOMPANHAMENTO;20000.0;11412;27479.0;REALIZADA;NORMAL;13/05/2025;16/05/2025;SERVICO/PRODUTO;1858;APROVADA
842;OBRA;SERRALHERIA;GILMAR BARBOSA SERVI�OS ;;NF 495 - VENCIMENTO 26/05 / SERVICO DE SERRALHERIA PARA A FACHADA.;9600.0;11413;27480.0;REALIZADA;NORMAL;13/05/2025;16/05/2025;SERVICO/PRODUTO;1858;APROVADA
842;OBRA;SERRALHERIA;GILMAR BARBOSA SERVI�OS ;;NF 496 - VENCIMENTO 26/05 / SERVICO DE SERRALHERIA PARA O MEZANINO.;4800.0;11414;27481.0;REALIZADA;NORMAL;13/05/2025;16/05/2025;SERVICO/PRODUTO;1858;APROVADA
27;;;;;AJUSTE DO CONTRATO EMIVE;293.0;11421;;REALIZADA;NORMAL;14/05/2025;;SERVICO/PRODUTO;1856;APROVADA
1;;;;2155565.0;PLACAS DE MDF P/ PARA MANUTENCAO NO SETOR DO GOBIRA;995.6;11431;27516.0;PENDENTE;NORMAL;14/05/2025;21/05/2025;COMPRA;1856;APROVADA
1;;;;15251.0;COMPRA DE VALVULA ESFERA PARA MANUTENCAO DO SISTEMA;1085.0;11433;27426.0;PENDENTE;ALTA;14/05/2025;19/05/2025;COMPRA;1856;APROVADA
1;;;;;NF 6 - VENCIMENTO 21/05 / SERVICO DE PROJETO E ASSESSORIA LUMINOTECNICO PARA A LOJA HIGIENOPOLIS.;1800.0;11434;27482.0;REALIZADA;NORMAL;14/05/2025;16/05/2025;SERVICO/PRODUTO;1858;APROVADA
821;OBRA;INSTALA��O ;EDUARDO SORENTINO CEZARIO;;NF 29 - PAGAMENTO 15/05 (ADILSON E KAROL CIENTES) / REFERENTE A MONTAGEM DE MOVEIS - BRAVISSIMA;15430.17;11440;27423.0;REALIZADA;ALTA;14/05/2025;14/05/2025;SERVICO/PRODUTO;1856;APROVADA
821;OBRA;INSTALA��O ;EDUARDO SORENTINO CEZARIO;; / NF 28  - PAGAMENTO 15/05 (ADILSON E KAROL CIENTES);26795.99;11441;27424.0;REALIZADA;ALTA;14/05/2025;14/05/2025;SERVICO/PRODUTO;1856;APROVADA
28;;;;2673.0;NF 2673 - PAGAMENTO 28/05 / REFERENTE A MANUTENCAO PREVENTIVA DO BEBEDOURO DO GALPAO 92;490.0;11447;27467.0;REALIZADA;NORMAL;15/05/2025;15/05/2025;SERVICO/PRODUTO;1856;APROVADA
29;;;;2672.0;NF 2672 - PAGAMENTO 2805 / REFERENTE A MANUTENCAO PREVENTIVA DO BEBEDOURO DO GALPAO 116;490.0;11448;27468.0;REALIZADA;NORMAL;15/05/2025;15/05/2025;SERVICO/PRODUTO;1856;APROVADA
402;;;;2674.0;NF 2674 - PAGAMENTO 28/05 / REFERENTE A MANUTENCAO PREVENTIVA DOS BEBEDOUROS DA CAMISARIA;2600.0;11449;27469.0;REALIZADA;NORMAL;15/05/2025;15/05/2025;SERVICO/PRODUTO;1856;APROVADA
30;;;;;NF 6542 - PAGAMENTO 28/05 / REFERENTE A MANUTENCAO CORRETIVA DA MAQUINA DE GELO;650.0;11450;27470.0;REALIZADA;NORMAL;15/05/2025;15/05/2025;SERVICO/PRODUTO;1856;APROVADA
605;;;;25794.0;COMPRA DE UMA ARARA PARA O IGUATEMI SP;1000.0;11451;27477.0;PENDENTE;ALTA;15/05/2025;31/05/2025;COMPRA;1856;APROVADA
821;OBRA;CORTINAS;DARIA SPENGLER COMERCIO E CONFECCOES;2104.0;NF 2104 - PAGAMENTO EM 3X / REFERENTE AS CORTINAS E PERSIANAS DO BRAVISSIMA;257612.42;11458;27524.0;REALIZADA;NORMAL;15/05/2025;19/05/2025;SERVICO/PRODUTO;1856;ATENDIDA
842;OBRA;MATERIAIS;JODERALMEIDA;;NF 6210 - VENCIMENTO 26/05 / REFERENTE A COMPRA DE MAIS UMA BANQUETA PARA NOSSA LOJA PHG.;8936.16;11465;27478.0;REALIZADA;NORMAL;15/05/2025;16/05/2025;SERVICO/PRODUTO;1856;APROVADA
30;PREVENTIVO;TAPETE;KAMY TAPETES INDUSTRIA E COMERCIO LTDA;;NF 18600 - VENCIMENTO 29/05 / SERVICO DE LAVAGEM NA LOJA MATARAZZO.;1708.0;11471;27527.0;REALIZADA;NORMAL;16/05/2025;19/05/2025;SERVICO/PRODUTO;1858;APROVADA
8;PREVENTIVO;VIDRA�ARIA ;VR VIDROS LTDA;;NF 191 - VENCIMENTO 30/05 / SERVICO: REPOSICAO DO VIDRO DA BANCADA;787.0;11483;27530.0;REALIZADA;NORMAL;16/05/2025;19/05/2025;SERVICO/PRODUTO;1858;APROVADA
8;CORRETIVO;MANUTEN��O;VR VIDROS LTDA;;NF 190 - VENCIMENTO 50% 23/05 / SERVICO: VIDRACARIA;8758.0;11485;27535.0;REALIZADA;NORMAL;16/05/2025;19/05/2025;SERVICO/PRODUTO;1858;APROVADA
30;PREVENTIVO;CORTINA;OBA LAVANDERIA LTDA;;NF 3076 - VENCIMENTO 02/06 / SERVICO: DE LAVANDERIA, LAVAGEM DAS CORTINAS DOS PROVADORES.;2610.0;11486;27536.0;REALIZADA;NORMAL;16/05/2025;19/05/2025;SERVICO/PRODUTO;1858;APROVADA
25;;;;234617.0;COMPRA DE UM RALO PARA O BELVEDERE;100.0;11496;27735.0;PENDENTE;NORMAL;19/05/2025;28/05/2025;COMPRA;1856;APROVADA
8;CORRETIVO;MANUTEN��O;ELVIS JACINTO BARRETO;;NF 136 - VENCIMENTO 29/05 / SERVICO: RAPARO EM LAMPADA  E FIXACAO DA MESA DO ALMOCO;290.0;11506;27539.0;REALIZADA;NORMAL;19/05/2025;19/05/2025;SERVICO/PRODUTO;1858;APROVADA
13;;;;43848.0;COMPRA DE UM ASPIRADOR PARA O VILLAGE;889.61;11513;27611.0;PENDENTE;NORMAL;19/05/2025;30/05/2025;COMPRA;1856;ATENDIDA
1;;;;901.0;NF 901 - PAGAMENTO PARA 01/06  (PARCELA FINAL) / PORTA DE GIRO EM ALUMINIO LINHA - ZE ROBERTO;3000.0;11520;27590.0;REALIZADA;NORMAL;20/05/2025;21/05/2025;SERVICO/PRODUTO;1856;ATENDIDA
24;PREVENTIVO;LIMPEZA;JULIANA DE SOUZA MOREIRA SEVERINO;;NF 19 - VENCIMENTO 30/05 / SERVICO: TRATAMENTO DE PISO E REJUNTE.;550.0;11521;27589.0;REALIZADA;NORMAL;20/05/2025;21/05/2025;SERVICO/PRODUTO;1858;APROVADA
1;OBRA;MATERIAIS;GL COMERCIO DE MATERIAS ;6622.0;NF 6622 - VENCIMENTO 02/06 / PRODUTO: COMPRA DE MATERIAIS REALIZADA PELA EQUIPE DE MANUTENCAO.;1464.38;11522;27593.0;REALIZADA;NORMAL;20/05/2025;21/05/2025;SERVICO/PRODUTO;1858;APROVADA
1;;;;;NF 11288 - PAGAMENTO 31/05 / LOCACAO DE CACAMBA PARA REMOCAO DE ENTULHO;570.0;11523;27598.0;PENDENTE;NORMAL;20/05/2025;21/05/2025;COMPRA;1856;APROVADA
30;AQUISI��O ;CORTINA;ALLEGRO CONFECCAO DE CAPAS PARA SOFA E ACESSORIOS;;NF 462 - VENCIMENTO 30/05 / SERVICO: CONFECCAO DE CORTINAS;6215.18;11524;27591.0;REALIZADA;NORMAL;20/05/2025;21/05/2025;SERVICO/PRODUTO;1858;APROVADA
25;;;;;NF 2025/443 - PAGAMENTO 30/05 / FOI REALIZADO O REPARO DAS CAMERAS COM DEFEITO E TROCADO OS CONECTORES BNC E P4;470.0;11527;27592.0;REALIZADA;NORMAL;20/05/2025;21/05/2025;SERVICO/PRODUTO;1856;APROVADA
1;;;;19330.0;COMPRE DE UM COMPRESSOR SOLICITADA PLO NELSINHO;1400.0;11530;27588.0;PENDENTE;NORMAL;20/05/2025;21/05/2025;COMPRA;1856;ATENDIDA
402;;;;1497.0;NF 1497 - VENCIMENTO 02/06 /  INSTALACAO DE DOIS ESPELHOS - 1 ANDAR E OUTRO NO 4 ANDAR;599.0;11544;27617.0;REALIZADA;NORMAL;20/05/2025;22/05/2025;SERVICO/PRODUTO;1856;APROVADA
1;;;;;NF 51 - PAGAMENTO 02/06/2025 / TROCA DE 4 PARES DE CORREDICAS E REFORCO DO PE DIREITO;670.0;11545;27594.0;REALIZADA;NORMAL;20/05/2025;21/05/2025;SERVICO/PRODUTO;1856;APROVADA
607;;;;;NF 50 - PAGAMENTO 02/06 / TROCA DE CORREDICA,  MANUTENCAO DE GAVETAS;340.0;11546;27595.0;REALIZADA;NORMAL;20/05/2025;21/05/2025;SERVICO/PRODUTO;1856;APROVADA
841;;;;;NF 49 - PAGAMENTO 02/06 / TROCA DE 3 PARES DE CORREDICAS E MANUTENCAO  NAS GAVETAS;480.0;11547;27596.0;REALIZADA;NORMAL;20/05/2025;21/05/2025;SERVICO/PRODUTO;1856;APROVADA
821;OBRA;FORRO;;22179.0;NF 22179 - PAGAMENTO 31/05/2025 / REFERENTE AO FORRO DO APARTAMENTO DO BRAVISSIMA;21412.89;11548;27597.0;PENDENTE;NORMAL;20/05/2025;21/05/2025;COMPRA;1856;ATENDIDA
14;;;;1498.0;NF 1498 - PAGAMENTO 03/06 / SUBSTITUICAO DO ESPELHO DE ALPHAVILLE;1073.6;11560;27612.0;REALIZADA;NORMAL;21/05/2025;22/05/2025;SERVICO/PRODUTO;1856;APROVADA
821;OBRA;MATERIAIS;SDS ACABAMENTOS LTDA;146.0;NF 146 - VENCIMENTO 09/06 / PRODUTO: REJUNTE PARA O PISO DA OBRA.;946.34;11564;27613.0;REALIZADA;NORMAL;21/05/2025;22/05/2025;SERVICO/PRODUTO;1858;ATENDIDA
821;OBRA;ARTES GRAFICAS;TECNOLINE ;;NF 5081-E - PAGAMENTO 03/06 / IMPRESSAO DOS PROJETOS DA ORNARE - BRAVISSIMA;190.0;11565;27614.0;REALIZADA;NORMAL;21/05/2025;22/05/2025;SERVICO/PRODUTO;1856;APROVADA
1;;;;972056.0;COMPRA DE UM AR-CONDICIONADO, PARA A SALA AMPLIADA DO MARKETING.;6878.58;11566;27604.0;PENDENTE;ALTA;21/05/2025;28/05/2025;COMPRA;1856;ATENDIDA
842;OBRA;SPK;EFFORT SOLUTION LTDA;;NF 81 - PAGAMENTO 04/06 / INSTALACAO EM SPK - PHG;10000.0;11567;27615.0;REALIZADA;NORMAL;21/05/2025;22/05/2025;SERVICO/PRODUTO;1856;APROVADA
842;OBRA;COLETA DE LIXO;LETICIA DE OLIVEIRA ARAUJO;;NF 26 - PAGAMENTO 04/06 / RETIRADA DE ENTULH - PHG;700.0;11568;27616.0;REALIZADA;NORMAL;21/05/2025;22/05/2025;SERVICO/PRODUTO;1856;APROVADA
30;PREVENTIVO;LIMPEZA;BEST SHINE SERVI�OS LTDA;;NF 6312 - VENCIMENTO 05/06 / SERVICO: TRATAMENTO DO PISO APOS EVENTO;790.0;11570;27618.0;REALIZADA;NORMAL;21/05/2025;22/05/2025;SERVICO/PRODUTO;1858;APROVADA
1;;;;18839.0;COMPRA DE UM INTERCOMUNICADOR PARA GUARITA;2198.0;11573;27609.0;PENDENTE;ALTA;21/05/2025;28/05/2025;COMPRA;1856;APROVADA
13;;;;;NF 40 - PAGAMENTO 05/06 / MANUTENCAO PREDIAL REALIZADA NO VILLAGE;2440.0;11584;27667.0;REALIZADA;NORMAL;22/05/2025;23/05/2025;SERVICO/PRODUTO;1856;APROVADA
10;;;;371851.0;COMPRA DE UMA LIXEIRA DE RODINHA PARA RECIFE;266.56;11586;27898.0;PENDENTE;NORMAL;22/05/2025;05/06/2025;COMPRA;1856;APROVADA
19;;;;5700.0;MATERIAIS PARA MANUTENCAO DO JARDIM DE SALVADOR;826.31;11597;28002.0;PENDENTE;NORMAL;22/05/2025;10/06/2025;COMPRA;1856;APROVADA
1;;;;;NF 55 - PAGAMENTO 02/06 /  REFERENTE A  INSTALACAO DE TUDO PARA ACABAMENTO DA GUARITA, NIVELAMENTO / DO PORTAO E REMOCAO DE GRADIL;2600.0;11598;27668.0;REALIZADA;NORMAL;22/05/2025;23/05/2025;SERVICO/PRODUTO;1856;APROVADA
831;;;;;COMPRA DE UMA FEHCADURA PAR O IGUATEMI FORTALEZA;60.0;11607;;PENDENTE;NORMAL;22/05/2025;;COMPRA;1856;APROVADA
1;;;;520855.0;MELHORAR O SISTEMA DE ARMAZENAMENTO DOS ROLOS DE TECIDO NO ESTOQUE;2031.0;11609;27748.0;PENDENTE;NORMAL;22/05/2025;03/06/2025;COMPRA;1856;APROVADA
1;;;;8215.0;ATENDER O CHAMADO NO TRILOGO E REPOR ESTOQUE;450.5;11610;27731.0;PENDENTE;NORMAL;22/05/2025;02/06/2025;COMPRA;1856;APROVADA
8;PREVENTIVO;EXTINTOR;CONFIAN�A EXTINTORES DE INC�NDIO LTDA;2025792.0;NF 2025/792 - VENCIMENTO 06/06 / SERVICO: RECARGA DOS EXTINTORES DA LOJA.;750.0;11612;27669.0;REALIZADA;NORMAL;23/05/2025;23/05/2025;SERVICO/PRODUTO;1858;APROVADA
9;PREVENTIVO;EXTINTOR;CONFIAN�A EXTINTORES DE INC�NDIO LTDA;2025793.0;NF 2025/793 - VENCIMENTO 06/06 / SERVICO: RECARGA DOS EXTINTORES DA LOJA.;1120.0;11614;27670.0;REALIZADA;NORMAL;23/05/2025;23/05/2025;SERVICO/PRODUTO;1858;APROVADA
9;CORRETIVO;MARCENARIA;MARCO AURELIO DA SILVA;;NF 81 - VENCIMENTO 03/06 / SERVICO: MARCENARIA;2700.0;11615;27707.0;REALIZADA;NORMAL;23/05/2025;26/05/2025;SERVICO/PRODUTO;1858;APROVADA
607;;;;;NF 54 - PAGAMENTO 05/06 / MANUTENCAO NOS BRACOS DO SOFA E INSTALACAO DE TV NO JK - AONA;410.0;11616;27709.0;REALIZADA;NORMAL;23/05/2025;26/05/2025;SERVICO/PRODUTO;1856;APROVADA
1;;;;;NF 53 - PAGAMENTO 05/06 / RECORTE E ACABAMENTO NA MESA -AONA;420.0;11617;27711.0;REALIZADA;NORMAL;23/05/2025;26/05/2025;SERVICO/PRODUTO;1856;APROVADA
607;;;;67.0;NF 67 - PAGAMENTO 05/06 / MOVEL TV   2.48 X 0.94 EM MDF PRETO CRISTALO;4700.0;11618;27710.0;REALIZADA;NORMAL;23/05/2025;26/05/2025;SERVICO/PRODUTO;1856;ATENDIDA
842;OBRA;CONSULTORIA;TWO DESIGN DE INTERIORES & ARQUITETURA LTDA;;NF 965 - VENCIMENTO 02/06 / SERVICO: 7 REVISOES DE IMAGENS EM 3D (350,00 CADA);2450.0;11619;27708.0;REALIZADA;NORMAL;22/05/2025;26/05/2025;SERVICO/PRODUTO;1858;APROVADA
1;;;;66.0;NF 66 - PAGAMENTO 05/06 / 01 PECA MESA COM ARMARIO E NICHO EM MDF BRANCO TX;2590.0;11631;27712.0;REALIZADA;NORMAL;23/05/2025;26/05/2025;SERVICO/PRODUTO;1856;ATENDIDA
25;CORRETIVO;JARDINAGEM;DHANYA LUIZA DA SILA RODRIGUES;;NF 2025/11 - VENCIMENTO 05/06 / SERVICO: REPARO NO SISTEMA DE IRRIGACAO DO JARDIM DA LOJA.;390.0;11635;27715.0;REALIZADA;NORMAL;23/05/2025;26/05/2025;SERVICO/PRODUTO;1858;APROVADA
25;;;;189.0;MANGUERIA DE JARDIM - A PEDIDO DO MANOEL;225.0;11643;27877.0;PENDENTE;NORMAL;23/05/2025;04/06/2025;COMPRA;1856;APROVADA
24;PREVENTIVO;LIMPEZA;CN COMERCIO DE PURIFICACOES DE AGUA LTDA;;NF 2025/66 - VENCIMENTO 12/06 / SERVICO: HIGIENIZACAO NO BEBEDOURO DA LOJA.;180.0;11644;27714.0;REALIZADA;NORMAL;23/05/2025;26/05/2025;SERVICO/PRODUTO;1858;APROVADA
1;CORRETIVO;MANUTEN��O;BILL-MAQ COMERRCIO DE MAQUINAS LTDA;;NF 799 - PAGAMENTO REALIZADO PELO CARTAO CORPORATIVO DO LUIS / SERVICO: MANUTENCAO DA MINI CALDEIRA;2930.0;11657;27713.0;REALIZADA;NORMAL;26/05/2025;26/05/2025;SERVICO/PRODUTO;1858;APROVADA
843;;;;;NF 55 - PAGAMENTO  09/06 / INSTALACAO DE SUPORTE DE TV - MORUMBI;2100.0;11664;27740.0;REALIZADA;NORMAL;26/05/2025;27/05/2025;SERVICO/PRODUTO;1856;APROVADA
25;CORRETIVO;MANUTEN��O;CVP-CONSTRUTORA LTDA ;;NF 2025/22 - VENCIMENTO 09/06 / PRESTADOR: CVP - CONSTRUTORA LTDA / SERVICO: COMPRA DE 5 DRIVERS E MAO DE OBRA PARA 3 - ILUMINACAO DA LOJA.;1983.33;11682;27741.0;REALIZADA;NORMAL;27/05/2025;27/05/2025;SERVICO/PRODUTO;1858;APROVADA
842;OBRA;MARCENARIA;MAD ART EM MOVEIS LTDA;63.0;REFERENTE A 3 PARCELA DO REVESTIMENTO ACUSTICO DO PHG - AONA / NF 63 - PAGAMENTO 02/06;64753.5;11683;27789.0;REALIZADA;NORMAL;27/05/2025;30/05/2025;SERVICO/PRODUTO;1856;ATENDIDA
842;OBRA ;OBRA ;JET-AR INSTALACCOES LTDA;;NF 34 - VENCIMENTO 09/06 / PRESTADOR: JET-AR INSTALACOES LTDA / SERVICO: NOVAS GRELHAS DE AR CONDICIONADO PROVADORES + GRELHA SUBSTITUIDA NA RA2 / ASSIM COMO PLANILHA DE SERVICOS ADICIONAIS RESPECTIVA PARA PROGRAMACAO DOS / PAGAMENTOS.;12000.0;11684;27792.0;REALIZADA;NORMAL;27/05/2025;30/05/2025;SERVICO/PRODUTO;1858;APROVADA
1;;;;2858.0;NF 2858 - PAGAMENTO 11/06 / TROCA DA BARRA ANTIPANICO DA PORTA CORTA-FOGO;800.0;11685;27742.0;REALIZADA;NORMAL;27/05/2025;27/05/2025;SERVICO/PRODUTO;1856;APROVADA
1;PREVENTIVO;MANUTEN��O;DOURIVALDO BERNARDINO DE ARAUJO;;NF 19 - VENCIMENTO 09/06 / PRESTADOR: DOURIVALDO BERNARDINO DE ARAUJO / INSTALACAO DE CAIXAS DA AGUA, DRENOS E TUBULACOES / CONFORME ORCAMENTO;4200.0;11698;27793.0;REALIZADA;NORMAL;28/05/2025;30/05/2025;SERVICO/PRODUTO;1858;APROVADA
842;AQUISI��O ;;;144551.0;COMPRA DE MATERIAIS PARA A LOJA PHG;9564.3;11701;27849.0;PENDENTE;NORMAL;28/05/2025;09/06/2025;COMPRA;1858;APROVADA
842;OBRA;CONSULTORIA;SHMV SERVI�OS E CONSTRUCOES LTDA;;NF 1080 - VENCIMENTO 09/06 / PRESTADOR: SHMV SERVICOS E CONSTRUCOES LTDA / SERVICO: ACOMPANHAMENTO E FISCALIZACAO DA EXECUCAO DE OBRAS;20000.0;11703;27794.0;REALIZADA;NORMAL;28/05/2025;30/05/2025;SERVICO/PRODUTO;1858;APROVADA
842;OBRA;PLANEJAMENTO;G RUBIM GERENCIAMENTO E PLANEJAMENTO EMPRESARIAL LTDA;;NF 17 - VENCIMENTO 09/06 / PRESTADOR: G RUBIM GERENCIAMENTO E PLANEJAMENTO / SERVICO: PLANEJAMENTO DE OBRAS;9600.0;11704;27796.0;REALIZADA;NORMAL;28/05/2025;30/05/2025;SERVICO/PRODUTO;1858;APROVADA
842;OBRA;AR-CONDICIONADO;JET-AR INSTALACCOES LTDA;;NF 35 - VENCIMENTO 09/06 / PRESTADOR: JET-AR INSTALACOES LTDA / SERVICO: INSTALACAO AR-CONDICIONADO;15000.0;11705;27797.0;REALIZADA;NORMAL;28/05/2025;30/05/2025;SERVICO/PRODUTO;1858;APROVADA
842;OBRA;LIMPEZA;DAIANA DA SILVA PEREIRA;;NF 44 - VENCIMENTO 05/06 / PRESTADOR: DAIANA DA SILVA PEREIRA / SERVICO: LIMPEZA;4000.0;11706;27798.0;REALIZADA;NORMAL;28/05/2025;30/05/2025;SERVICO/PRODUTO;1858;APROVADA
842;OBRA;AR-CONDICIONADO;KLEBER PONTES DE OLIVEIRA;;NF 8 - VENCIMENTO 09/06 / PRESTADOR: KLEBER PONTES DE OLIVEIRA / SERVICO: INSTALACAO DRENO DE AR-CONDICIONADO;2500.0;11707;27799.0;REALIZADA;NORMAL;28/05/2025;30/05/2025;SERVICO/PRODUTO;1858;APROVADA
1;;;;13442.0;CADEIRA PARA ATENDER O CHAMADO DO TRILOGO;342.0;11719;27974.0;PENDENTE;ALTA;29/05/2025;30/06/2025;COMPRA;1856;APROVADA
1;;;;;MATERIAL PARA O DIA A DIA DA EQUIPE DE MANUTENCAO;120.0;11720;27805.0;PENDENTE;NORMAL;29/05/2025;30/05/2025;COMPRA;1856;APROVADA
11;;;;26409.0;COMPRA DE UM STEAMER PARA RIBEIRAO;1169.1;11726;27813.0;PENDENTE;NORMAL;29/05/2025;09/06/2025;COMPRA;1856;APROVADA
25;;;;; NF 2025/66 - VENCIMENTO 09/06 / APLICACAO DE FAIXA DE SEGURANCA NO VIDRO DA LOJA;340.0;11727;27800.0;REALIZADA;NORMAL;29/05/2025;30/05/2025;SERVICO/PRODUTO;1856;APROVADA
27;;;;348341.0;NF 348341 - PAGAMENTO 15/06 / REFERENTE AOS MATERIAS UTILIZADOS PARA INSTALACAO DO SENSOR DE PRESENCA;3457.99;11729;27836.0;REALIZADA;NORMAL;27/05/2025;02/06/2025;SERVICO/PRODUTO;1856;ATENDIDA
13;;;;;NF 1139 - PAGAMENTO 07/06 / REFERENTE A MANUTENCAO DO DVR DO VILLAGE;250.0;11737;27908.0;REALIZADA;NORMAL;30/05/2025;05/06/2025;SERVICO/PRODUTO;1856;APROVADA
10;PREVENTIVO;PINTURA;JONAS FELIPE SOUZA SILVA;;NF 187 - VENCIMENTO 10/06 / PRESTADOR: JONAS FELIPE SOUZA SILVA / SERVICO: PINTURA DE CORREDOR DE ACESSO, COPA, PARTE DA ESCADARIA, VESTIARIO E / ESTOQUE;2098.0;11744;27822.0;REALIZADA;NORMAL;30/05/2025;02/06/2025;SERVICO/PRODUTO;1858;APROVADA
1;;;;5002.0;NF 5002 - PAGAMENTO 09/05 / MATERIAS PARA EQUIPE DE MANUTENCAO - CASO DO PARAFUSO;754.0;11752;27824.0;REALIZADA;NORMAL;30/05/2025;02/06/2025;SERVICO/PRODUTO;1856;APROVADA
1;OBRA;MATERIAIS;GLOBEX COMERCIO DE REVESTIMENTOS EIRELI;622.0;NF 622 - VENCIMENTO 30/06 / PRESTADOR: GLOBEX DECORACOES / PRODUTO: PISO TARKETT, MASSA AUTONIVELANTE, MASSA DE PREPARACAO, CHAPA ARREMATE;8653.69;11755;27828.0;REALIZADA;NORMAL;30/05/2025;02/06/2025;SERVICO/PRODUTO;1858;APROVADA
1;;;;409888.0;ATENDER O CHAMADO DO TRILOGO;62.69;11758;27881.0;PENDENTE;NORMAL;30/05/2025;06/06/2025;COMPRA;1856;APROVADA
1;;;;11682169.0;MATERIAS PARA USO NO DIA DIA - EQUIPE DE MANUTENCAO;200.52;11759;27894.0;PENDENTE;ALTA;30/05/2025;05/06/2025;COMPRA;1856;APROVADA
821;OBRA;MONTAGEM;MEKAL;;NF 466 - PAGAMENTO REALIZADO / MONTAGEM, FORNECIMENTO DE MATERIAL E PROJETO PARA O  BRAVISSIMA;13685.0;11764;27910.0;REALIZADA;NORMAL;30/05/2025;05/06/2025;SERVICO/PRODUTO;1856;APROVADA
821;OBRA;MONTAGEM;MEKAL;;NF 381 - PAGAMENTO 10/06 - PAGAMENTO FINAL / MONTAGEM, FORNECIMENTO DE MATERIAL E PROJETO PARA O  BRAVISSIMA;2593.16;11765;27837.0;REALIZADA;NORMAL;30/05/2025;02/06/2025;SERVICO/PRODUTO;1856;APROVADA
